dataset,condition,dimension,technique,range,metric,mean,std,rank
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,A,71.73,0.62,16
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,A,71.71,0.77,17
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,A,71.69,0.78,18
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,A,71.68,0.85,19
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,A,71.46,1.23,20
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,A,71.43,1.35,21
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,B,28.31,1.29,1
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,B,28.28,1.17,2
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,B,28.08,0.8,3
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,B,28.06,0.74,4
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,B,28.06,0.74,5
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,B,28.04,0.6,6
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,B,28.01,0.87,7
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,B,28.0,0.93,8
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,B,27.97,0.81,9
T1DiabetesGranada,original,,original,TIR,B,27.96,0.73,10
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,B,27.96,0.93,11
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,B,27.96,0.64,12
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,B,27.95,0.7,13
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,B,27.94,0.89,14
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,B,27.93,0.86,15
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,B,27.91,0.77,16
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,B,27.91,0.81,17
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,B,27.89,0.92,18
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,B,27.85,0.85,19
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,B,27.85,0.81,20
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,B,27.85,0.71,21
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,C,0.22,0.03,1
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,C,0.23,0.04,2
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,C,0.23,0.04,3
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,C,0.23,0.04,4
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,C,0.23,0.04,5
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,C,0.23,0.03,6
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,C,0.23,0.04,7
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,C,0.23,0.05,8
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,C,0.23,0.02,9
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,C,0.23,0.04,10
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,C,0.24,0.04,11
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,C,0.24,0.04,12
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,C,0.24,0.03,13
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,C,0.24,0.04,14
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,C,0.24,0.04,15
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,C,0.24,0.05,16
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,C,0.24,0.05,17
T1DiabetesGranada,original,,original,TIR,C,0.24,0.04,18
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,C,0.25,0.06,19
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,C,0.25,0.04,20
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,C,0.26,0.06,21
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,D,0.0,0.0,1
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,D,0.0,0.0,2
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,D,0.0,0.0,3
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,D,0.0,0.0,4
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,D,0.0,0.0,5
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,D,0.0,0.0,6
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,D,0.0,0.0,7
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,D,0.0,0.0,8
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,D,0.0,0.0,9
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,D,0.0,0.0,10
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,D,0.0,0.0,11
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,D,0.0,0.0,12
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,D,0.0,0.0,13
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,D,0.0,0.0,14
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,D,0.0,0.0,15
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,D,0.0,0.0,16
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,D,0.0,0.0,17
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,D,0.0,0.0,18
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,D,0.0,0.0,19
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,D,0.0,0.0,20
T1DiabetesGranada,original,,original,TIR,D,0.0,0.0,21
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,E,0.0,0.0,1
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,E,0.0,0.0,2
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,E,0.0,0.0,3
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,E,0.0,0.0,4
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,E,0.0,0.0,5
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,E,0.0,0.0,6
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,E,0.0,0.0,7
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,E,0.0,0.0,8
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,E,0.0,0.0,9
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,E,0.0,0.0,10
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,E,0.0,0.0,11
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,E,0.0,0.0,12
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,E,0.0,0.0,13
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,E,0.0,0.0,14
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,E,0.0,0.0,15
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,E,0.0,0.0,16
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,E,0.0,0.0,17
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,E,0.0,0.0,18
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,E,0.0,0.0,19
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,E,0.0,0.0,20
T1DiabetesGranada,original,,original,TIR,E,0.0,0.0,21
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,A + B,99.77,0.03,1
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,A + B,99.77,0.04,2
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,A + B,99.77,0.04,3
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,A + B,99.77,0.04,4
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,A + B,99.77,0.04,5
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,A + B,99.77,0.04,6
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,A + B,99.77,0.03,7
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,A + B,99.77,0.03,8
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,A + B,99.77,0.04,9
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,A + B,99.77,0.04,10
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,A + B,99.76,0.03,11
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,A + B,99.76,0.04,12
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,A + B,99.76,0.04,13
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,A + B,99.76,0.05,14
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,A + B,99.76,0.04,15
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,A + B,99.76,0.05,16
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,A + B,99.76,0.05,17
T1DiabetesGranada,original,,original,TIR,A + B,99.76,0.05,18
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,A + B,99.76,0.03,19
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,A + B,99.75,0.06,20
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,A + B,99.74,0.07,21
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,RMSE,26.49,0.56,1
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,RMSE,26.52,0.66,2
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,RMSE,26.56,0.64,3
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,RMSE,26.57,0.58,4
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,RMSE,26.58,0.56,5
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,RMSE,26.6,0.51,6
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,RMSE,26.6,0.49,7
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,RMSE,26.62,0.68,8
T1DiabetesGranada,original,,original,TIR,RMSE,26.62,0.64,9
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,RMSE,26.64,0.65,10
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,RMSE,26.64,0.56,11
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,RMSE,26.64,0.45,12
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,RMSE,26.65,0.69,13
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,RMSE,26.66,0.52,14
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,RMSE,26.67,0.61,15
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,RMSE,26.69,0.65,16
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,RMSE,26.69,0.59,17
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,RMSE,26.73,0.66,18
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,RMSE,26.75,0.55,19
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,RMSE,26.85,0.85,20
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,RMSE,26.87,0.89,21
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,MSE,702.22,29.45,1
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,MSE,703.65,35.18,2
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,MSE,705.51,33.9,3
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,MSE,706.08,30.78,4
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,MSE,706.76,29.99,5
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,MSE,707.8,25.88,6
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,MSE,707.82,27.11,7
T1DiabetesGranada,original,,original,TIR,MSE,708.96,34.27,8
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,MSE,709.18,36.1,9
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,MSE,709.79,29.88,10
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,MSE,709.96,34.55,11
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,MSE,710.04,24.16,12
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,MSE,710.8,36.93,13
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,MSE,710.82,27.55,14
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,MSE,711.52,32.43,15
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,MSE,712.82,35.05,16
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,MSE,712.84,31.81,17
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,MSE,714.7,35.43,18
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,MSE,715.92,29.54,19
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,MSE,721.57,46.35,20
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,MSE,722.8,48.24,21
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,MAE,19.3,0.38,1
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,MAE,19.32,0.45,2
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,MAE,19.35,0.4,3
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,MAE,19.35,0.34,4
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,MAE,19.36,0.46,5
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,MAE,19.36,0.39,6
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,MAE,19.36,0.38,7
T1DiabetesGranada,original,,original,TIR,MAE,19.37,0.42,8
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,MAE,19.38,0.43,9
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,MAE,19.38,0.39,10
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,MAE,19.4,0.4,11
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,MAE,19.4,0.38,12
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,MAE,19.4,0.33,13
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,MAE,19.41,0.48,14
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,MAE,19.41,0.43,15
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,MAE,19.41,0.37,16
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,MAE,19.43,0.4,17
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,MAE,19.44,0.4,18
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,MAE,19.45,0.42,19
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,MAE,19.51,0.61,20
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,MAE,19.54,0.58,21
T1DiabetesGranada,balanced_age_jittering,age,jittering,TIR,MAPE,0.16,0.0,1
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TIR,MAPE,0.16,0.0,2
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TIR,MAPE,0.16,0.0,3
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TIR,MAPE,0.16,0.01,4
T1DiabetesGranada,balanced_age_smote,age,smote,TIR,MAPE,0.16,0.0,5
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TIR,MAPE,0.16,0.0,6
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TIR,MAPE,0.16,0.0,7
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TIR,MAPE,0.16,0.0,8
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TIR,MAPE,0.16,0.0,9
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TIR,MAPE,0.16,0.0,10
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TIR,MAPE,0.16,0.0,11
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TIR,MAPE,0.16,0.0,12
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TIR,MAPE,0.16,0.0,13
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TIR,MAPE,0.16,0.0,14
T1DiabetesGranada,balanced_sex_smote,sex,smote,TIR,MAPE,0.16,0.0,15
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TIR,MAPE,0.16,0.0,16
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TIR,MAPE,0.16,0.01,17
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TIR,MAPE,0.16,0.0,18
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TIR,MAPE,0.16,0.0,19
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TIR,MAPE,0.16,0.0,20
T1DiabetesGranada,original,,original,TIR,MAPE,0.16,0.0,21
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,A,71.57,1.52,1
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TAR_1,A,71.32,1.92,2
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,A,70.95,0.84,3
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TAR_1,A,70.71,1.14,4
T1DiabetesGranada,balanced_sex_smote,sex,smote,TAR_1,A,70.61,1.28,5
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,A,70.59,0.4,6
T1DiabetesGranada,original,,original,TAR_1,A,70.58,0.76,7
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TAR_1,A,70.57,0.99,8
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TAR_1,A,70.5,0.6,9
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,A,70.43,0.57,10
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TAR_1,A,70.42,0.67,11
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,A,70.41,0.93,12
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TAR_1,A,70.4,0.42,13
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,A,70.25,0.74,14
T1DiabetesGranada,balanced_age_jittering,age,jittering,TAR_1,A,70.23,0.6,15
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,A,70.21,0.87,16
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TAR_1,A,70.2,1.03,17
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,A,69.9,0.6,18
T1DiabetesGranada,balanced_age_smote,age,smote,TAR_1,A,69.89,0.16,19
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,A,69.87,0.62,20
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TAR_1,A,69.82,0.89,21
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TAR_1,B,28.23,0.84,1
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,B,28.19,0.62,2
T1DiabetesGranada,balanced_age_smote,age,smote,TAR_1,B,28.16,0.18,3
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,B,28.16,0.54,4
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TAR_1,B,27.87,0.95,5
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,B,27.86,0.85,6
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,B,27.85,0.66,7
T1DiabetesGranada,balanced_age_jittering,age,jittering,TAR_1,B,27.83,0.57,8
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TAR_1,B,27.69,0.37,9
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,B,27.67,0.82,10
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TAR_1,B,27.67,0.61,11
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,B,27.65,0.47,12
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TAR_1,B,27.58,0.51,13
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TAR_1,B,27.53,0.97,14
T1DiabetesGranada,original,,original,TAR_1,B,27.52,0.73,15
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,B,27.51,0.37,16
T1DiabetesGranada,balanced_sex_smote,sex,smote,TAR_1,B,27.5,1.23,17
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TAR_1,B,27.41,1.07,18
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,B,27.17,0.78,19
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TAR_1,B,26.84,1.78,20
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,B,26.59,1.47,21
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,C,0.05,0.02,1
T1DiabetesGranada,balanced_age_jittering,age,jittering,TAR_1,C,0.06,0.02,2
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,C,0.06,0.02,3
T1DiabetesGranada,balanced_age_oversampling,age,oversampling,TAR_1,C,0.06,0.02,4
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TAR_1,C,0.06,0.03,5
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TAR_1,C,0.06,0.02,6
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TAR_1,C,0.06,0.03,7
T1DiabetesGranada,balanced_age_smote,age,smote,TAR_1,C,0.06,0.03,8
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TAR_1,C,0.06,0.03,9
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,C,0.06,0.02,10
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TAR_1,C,0.06,0.03,11
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,C,0.06,0.02,12
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,C,0.06,0.02,13
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,C,0.06,0.02,14
T1DiabetesGranada,balanced_sex_smote,sex,smote,TAR_1,C,0.06,0.03,15
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TAR_1,C,0.06,0.02,16
T1DiabetesGranada,original,,original,TAR_1,C,0.06,0.02,17
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TAR_1,C,0.06,0.02,18
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,C,0.06,0.02,19
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,C,0.06,0.02,20
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,C,0.07,0.04,21
T1DiabetesGranada,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,D,1.74,0.11,1
T1DiabetesGranada,balanced_sex_tomek_links,sex,tomek_links,TAR_1,D,1.75,0.17,2
T1DiabetesGranada,balanced_age_tomek_links,age,tomek_links,TAR_1,D,1.78,0.06,3
T1DiabetesGranada,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,D,1.79,0.07,4
T1DiabetesGranada,balanced_sex_smote,sex,smote,TAR_1,D,1.8,0.08,5
T1DiabetesGranada,balanced_age_undersampling,age,undersampling,TAR_1,D,1.8,0.06,6
T1DiabetesGranada,original,,original,TAR_1,D,1.8,0.06,7
T1DiabetesGranada,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,D,1.81,0.05,8
T1DiabetesGranada,balanced_sex_oversampling,sex,oversampling,TAR_1,D,1.82,0.07,9
T1DiabetesGranada,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,D,1.82,0.08,10
T1DiabetesGranada,balanced_age_smote_tomek,age,smote_tomek,TAR_1,D,1.82,0.06,11
T1DiabetesGranada,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,D,1.82,0.08,12
T1DiabetesGranada,balanced_sex_undersampling,sex,undersampling,TAR_1,D,1.82,0.05,13
T1DiabetesGranada,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,D,1.83,0.05,14
T1DiabetesGranada,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,D,1.83,0.08,15
T1DiabetesGranada,balanced_sex_jittering,sex,jittering,TAR_1,D,1.84,0.09,16
T1DiabetesGranada,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,D,1.84,0.01,17
T1DiabetesGranada,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,D,1.85,0.06,18
T1DiabetesGranada,balanced_age_smote,age,smote,TAR_1,D,1.85,0.05,19
