dataset,condition,dimension,technique,is_original,fold,range,metric,value
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,MSE,3119.43
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,MAE,52.78
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_2,MAPE,1.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,A,1.81
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,D,97.71
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,E,0.49
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,A + B,1.81
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,RMSE,41.44
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,MSE,1716.94
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,MAE,37.6
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TBR_1,MAPE,0.61
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,A,72.07
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,B,27.75
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,C,0.17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,D,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,A + B,99.82
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,RMSE,25.99
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,MSE,675.7
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,MAE,19.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TIR,MAPE,0.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,A,69.79
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,B,28.33
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,C,0.05
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,D,1.82
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,A + B,98.12
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,RMSE,43.29
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,MSE,1873.63
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,MAE,34.13
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_1,MAPE,0.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,A,59.29
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,B,32.12
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,D,8.6
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,A + B,91.41
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,RMSE,67.78
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,MSE,4593.46
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,MAE,57.64
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,TAR_2,MAPE,0.19
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,A,67.58
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,B,27.21
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,C,0.12
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,D,5.08
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,E,0.02
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,A + B,94.79
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,RMSE,37.03
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,MSE,1371.58
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,MAE,27.05
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,1,ENTIRE,MAPE,0.18
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,A,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,D,99.52
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,E,0.48
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,A + B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,RMSE,56.24
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,MSE,3163.23
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,MAE,53.51
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_2,MAPE,1.18
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,A,0.07
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,D,99.55
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,E,0.37
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,A + B,0.07
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,RMSE,40.63
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,MSE,1650.58
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,MAE,37.58
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TBR_1,MAPE,0.61
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,A,73.03
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,B,26.85
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,C,0.13
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,D,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,A + B,99.88
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,RMSE,24.87
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,MSE,618.69
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,MAE,18.53
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TIR,MAPE,0.15
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,A,68.89
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,B,29.26
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,C,0.03
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,D,1.82
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,A + B,98.15
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,RMSE,43.05
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,MSE,1853.34
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,MAE,34.51
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_1,MAPE,0.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,A,57.97
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,B,32.89
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,D,9.14
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,A + B,90.86
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,RMSE,68.92
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,MSE,4749.41
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,MAE,58.74
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,TAR_2,MAPE,0.2
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,A,68.25
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,B,26.99
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,C,0.09
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,D,4.66
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,E,0.01
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,A + B,95.24
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,RMSE,36.14
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,MSE,1306.32
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,MAE,26.43
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,2,ENTIRE,MAPE,0.18
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,A,0.74
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,D,98.82
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,E,0.43
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,A + B,0.74
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,RMSE,56.45
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,MSE,3186.82
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,MAE,53.59
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_2,MAPE,1.18
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,A,1.11
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,D,98.51
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,E,0.38
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,A + B,1.11
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,RMSE,41.59
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,MSE,1730.05
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,MAE,38.13
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TBR_1,MAPE,0.61
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,A,72.8
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,B,27.06
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,C,0.14
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,D,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,A + B,99.86
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,RMSE,25.36
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,MSE,643.06
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,MAE,18.9
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TIR,MAPE,0.15
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,A,69.11
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,B,29.04
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,C,0.04
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,D,1.81
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,A + B,98.15
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,RMSE,42.84
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,MSE,1835.69
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,MAE,34.34
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_1,MAPE,0.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,A,56.27
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,B,33.82
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,D,9.91
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,A + B,90.09
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,RMSE,69.52
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,MSE,4833.12
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,MAE,59.39
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,TAR_2,MAPE,0.2
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,A,67.89
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,B,27.23
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,C,0.1
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,D,4.77
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,E,0.01
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,A + B,95.12
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,RMSE,37.04
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,MSE,1372.11
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,MAE,27.22
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,3,ENTIRE,MAPE,0.18
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,A,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,D,99.23
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,E,0.77
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,A + B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,RMSE,59.59
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,MSE,3551.21
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,MAE,56.62
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_2,MAPE,1.25
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,A,0.42
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,D,98.92
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,E,0.66
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,A + B,0.42
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,RMSE,44.08
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,MSE,1942.95
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,MAE,40.49
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TBR_1,MAPE,0.65
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,A,71.53
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,B,28.28
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,C,0.19
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,D,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,A + B,99.81
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,RMSE,26.01
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,MSE,676.55
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,MAE,19.38
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TIR,MAPE,0.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,A,69.91
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,B,28.17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,C,0.04
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,D,1.87
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,A + B,98.08
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,RMSE,42.68
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,MSE,1821.2
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,MAE,34.47
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_1,MAPE,0.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,A,59.01
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,B,32.42
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,D,8.57
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,A + B,91.43
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,RMSE,67.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,MSE,4510.44
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,MAE,57.43
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,TAR_2,MAPE,0.19
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,A,67.24
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,B,27.7
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,C,0.12
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,D,4.91
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,E,0.02
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,A + B,94.94
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,RMSE,37.94
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,MSE,1439.56
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,MAE,28.21
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,4,ENTIRE,MAPE,0.19
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,A,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,D,99.33
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,E,0.67
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,A + B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,RMSE,57.47
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,MSE,3302.27
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,MAE,54.32
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_2,MAPE,1.19
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,A,0.44
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,B,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,D,99.04
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,E,0.52
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,A + B,0.44
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,RMSE,41.94
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,MSE,1758.59
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,MAE,38.12
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TBR_1,MAPE,0.61
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,A,71.39
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,B,28.43
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,C,0.18
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,D,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,A + B,99.82
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,RMSE,25.94
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,MSE,672.97
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,MAE,19.13
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TIR,MAPE,0.16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,A,67.58
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,B,30.52
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,C,0.05
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,D,1.86
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,A + B,98.1
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,RMSE,44.39
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,MSE,1970.06
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,MAE,35.53
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_1,MAPE,0.17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,A,55.93
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,B,33.28
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,C,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,D,10.79
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,E,0.0
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,A + B,89.21
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,RMSE,68.72
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,MSE,4722.29
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,MAE,58.37
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,TAR_2,MAPE,0.2
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,A,66.76
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,B,28.17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,C,0.13
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,D,4.92
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,E,0.02
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,A + B,94.93
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,RMSE,36.11
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,MSE,1303.95
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,MAE,26.41
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,False,5,ENTIRE,MAPE,0.19
REPLACE-BG,original,,original,True,1,TBR_2,A,1.5
REPLACE-BG,original,,original,True,1,TBR_2,B,0.0
REPLACE-BG,original,,original,True,1,TBR_2,C,0.0
REPLACE-BG,original,,original,True,1,TBR_2,D,98.01
REPLACE-BG,original,,original,True,1,TBR_2,E,0.48
REPLACE-BG,original,,original,True,1,TBR_2,A + B,1.5
REPLACE-BG,original,,original,True,1,TBR_2,RMSE,56.16
REPLACE-BG,original,,original,True,1,TBR_2,MSE,3153.44
REPLACE-BG,original,,original,True,1,TBR_2,MAE,53.06
REPLACE-BG,original,,original,True,1,TBR_2,MAPE,1.17
REPLACE-BG,original,,original,True,1,TBR_1,A,1.54
REPLACE-BG,original,,original,True,1,TBR_1,B,0.0
REPLACE-BG,original,,original,True,1,TBR_1,C,0.0
REPLACE-BG,original,,original,True,1,TBR_1,D,98.01
