dataset,condition,dimension,technique,is_original,family_size,family_mechanism,range,metric,mean,std,baseline_mean,delta_abs,delta_pct,improvement_pct
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,False,same_size,random+guided,ENTIRE,D,4.21,0.77,3.98,0.22999999999999998,5.7788944723618085,-5.7788944723618085
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,False,same_size,random+guided,ENTIRE,E,0.04,0.02,0.05,-0.010000000000000002,-20.000000000000004,20.000000000000004
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,False,same_size,random+guided,ENTIRE,A + B,95.41,0.82,95.6,-0.18999999999999773,-0.19874476987447465,-0.19874476987447465
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,False,same_size,random+guided,ENTIRE,RMSE,45.43,2.06,45.05,0.38000000000000256,0.8435072142064429,-0.8435072142064429
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,False,same_size,random+guided,ENTIRE,MSE,2066.95,189.44,2033.93,33.019999999999754,1.6234580344456178,-1.6234580344456178
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,False,same_size,random+guided,ENTIRE,MAE,33.52,1.44,33.25,0.2700000000000031,0.8120300751879793,-0.8120300751879793
DIATREND,balanced_age_oversampling_tomek,age,oversampling_tomek,False,same_size,random+guided,ENTIRE,MAPE,0.19,0.01,0.2,-0.010000000000000009,-5.000000000000004,5.000000000000004
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,A,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,D,95.82,3.57,96.53,-0.710000000000008,-0.7355226354501274,0.7355226354501274
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,E,4.18,3.57,3.47,0.7099999999999995,20.461095100864537,-20.461095100864537
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,A + B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,RMSE,79.66,7.36,75.28,4.3799999999999955,5.818278427205095,-5.818278427205095
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,MSE,6389.28,1208.12,5710.57,678.71,11.885153320946946,-11.885153320946946
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,MAE,76.39,5.88,71.22,5.170000000000002,7.259196854816065,-7.259196854816065
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_2,MAPE,1.69,0.12,1.57,0.11999999999999988,7.643312101910821,-7.643312101910821
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,A,0.0,0.0,0.01,-0.01,-100.0,-100.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,D,96.7,1.98,97.11,-0.4099999999999966,-0.42220162702090064,0.42220162702090064
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,E,3.3,1.98,2.88,0.41999999999999993,14.583333333333332,-14.583333333333332
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,A + B,0.0,0.0,0.01,-0.01,-100.0,-100.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,RMSE,62.45,4.66,59.82,2.6300000000000026,4.3965229020394565,-4.3965229020394565
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,MSE,3917.82,600.46,3591.41,326.4100000000003,9.088630927685792,-9.088630927685792
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,MAE,58.74,3.61,55.15,3.5900000000000034,6.509519492293752,-6.509519492293752
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TBR_1,MAPE,0.94,0.06,0.88,0.05999999999999994,6.818181818181812,-6.818181818181812
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,A,65.91,2.53,66.2,-0.29000000000000625,-0.43806646525680704,-0.43806646525680704
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,B,33.51,2.43,33.14,0.36999999999999744,1.1164755582377714,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,C,0.57,0.26,0.66,-0.09000000000000008,-13.636363636363647,13.636363636363647
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,D,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,A + B,99.42,0.26,99.34,0.0799999999999983,0.08053150795248469,0.08053150795248469
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,RMSE,30.17,1.4,30.72,-0.5499999999999972,-1.7903645833333242,1.7903645833333242
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,MSE,911.86,84.85,944.97,-33.110000000000014,-3.503814935923893,3.503814935923893
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,MAE,22.61,0.83,22.67,-0.060000000000002274,-0.2646669607410775,0.2646669607410775
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TIR,MAPE,0.19,0.01,0.19,0.0,0.0,-0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,A,68.66,1.64,70.98,-2.3200000000000074,-3.268526345449432,-3.268526345449432
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,B,28.95,1.46,26.82,2.129999999999999,7.9418344519015625,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,C,0.0,0.0,0.1,-0.1,-100.0,100.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,D,2.39,0.21,2.11,0.28000000000000025,13.2701421800948,-13.2701421800948
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,A + B,97.61,0.21,97.79,-0.18000000000000682,-0.18406790060334063,-0.18406790060334063
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,RMSE,43.26,1.16,42.08,1.1799999999999997,2.804182509505703,-2.804182509505703
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,MSE,1872.23,101.0,1771.85,100.38000000000011,5.665265118379102,-5.665265118379102
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,MAE,34.69,0.84,32.9,1.7899999999999991,5.440729483282673,-5.440729483282673
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_1,MAPE,0.16,0.0,0.15,0.010000000000000009,6.666666666666673,-6.666666666666673
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,A,43.91,3.28,56.98,-13.07,-22.93787293787294,-22.93787293787294
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,B,45.9,3.99,34.13,11.769999999999996,34.48578962789334,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,D,10.2,1.16,8.89,1.3099999999999987,14.735658042744642,-14.735658042744642
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,A + B,89.8,1.16,91.11,-1.3100000000000023,-1.4378224124684473,-1.4378224124684473
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,RMSE,81.89,5.36,72.34,9.549999999999997,13.201548244401435,-13.201548244401435
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,MSE,6729.02,906.82,5246.21,1482.8100000000004,28.264404207990157,-28.264404207990157
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,MAE,71.01,4.85,60.55,10.460000000000008,17.274979355904225,-17.274979355904225
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,TAR_2,MAPE,0.23,0.01,0.2,0.03,15.0,-15.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,A,61.41,3.02,64.65,-3.240000000000009,-5.01160092807426,-5.01160092807426
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,B,33.94,2.2,30.95,2.9899999999999984,9.660743134087232,
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,C,0.29,0.14,0.36,-0.07,-19.444444444444446,19.444444444444446
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,D,4.3,0.83,3.98,0.31999999999999984,8.040201005025121,-8.040201005025121
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,E,0.06,0.04,0.05,0.009999999999999995,19.99999999999999,-19.99999999999999
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,A + B,95.35,0.85,95.6,-0.25,-0.26150627615062766,-0.26150627615062766
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,RMSE,48.22,3.09,45.05,3.1700000000000017,7.036625971143179,-7.036625971143179
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,MSE,2332.38,302.76,2033.93,298.45000000000005,14.673563003643194,-14.673563003643194
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,MAE,35.76,2.18,33.25,2.509999999999998,7.548872180451122,-7.548872180451122
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,undersampling,guided,ENTIRE,MAPE,0.21,0.01,0.2,0.009999999999999981,4.99999999999999,-4.99999999999999
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,A,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,D,97.32,1.49,96.53,0.789999999999992,0.8183984253599834,-0.8183984253599834
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,E,2.68,1.49,3.47,-0.79,-22.76657060518732,22.76657060518732
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,A + B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,RMSE,72.71,6.82,75.28,-2.5700000000000074,-3.4139213602550575,3.4139213602550575
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,MSE,5324.19,999.03,5710.57,-386.3800000000001,-6.766049623767858,6.766049623767858
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,MAE,69.04,5.98,71.22,-2.1799999999999926,-3.060937938781231,3.060937938781231
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_2,MAPE,1.52,0.12,1.57,-0.050000000000000044,-3.184713375796181,3.184713375796181
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,A,0.01,0.03,0.01,0.0,0.0,0.0
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,D,97.67,1.1,97.11,0.5600000000000023,0.5766656369066031,-0.5766656369066031
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,E,2.32,1.09,2.88,-0.56,-19.444444444444446,19.444444444444446
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,A + B,0.01,0.03,0.01,0.0,0.0,0.0
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,RMSE,56.82,4.41,59.82,-3.0,-5.015045135406218,5.015045135406218
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,MSE,3244.52,504.18,3591.41,-346.8899999999999,-9.65888049540431,9.65888049540431
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,MAE,52.23,3.4,55.15,-2.9200000000000017,-5.294650951949233,5.294650951949233
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TBR_1,MAPE,0.84,0.05,0.88,-0.040000000000000036,-4.545454545454549,4.545454545454549
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,A,68.01,1.89,66.2,1.8100000000000023,2.7341389728096708,2.7341389728096708
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,B,31.44,1.82,33.14,-1.6999999999999993,-5.129752564876281,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,C,0.55,0.19,0.66,-0.10999999999999999,-16.666666666666664,16.666666666666664
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,D,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,A + B,99.45,0.19,99.34,0.10999999999999943,0.11073082343466825,0.11073082343466825
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,RMSE,29.6,1.14,30.72,-1.1199999999999974,-3.645833333333325,3.645833333333325
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,MSE,877.5,67.09,944.97,-67.47000000000003,-7.13990920346678,7.13990920346678
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,MAE,21.83,0.67,22.67,-0.8400000000000034,-3.7053374503749597,3.7053374503749597
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TIR,MAPE,0.18,0.01,0.19,-0.010000000000000009,-5.263157894736847,5.263157894736847
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,A,67.59,1.98,70.98,-3.3900000000000006,-4.7759932375317,-4.7759932375317
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,B,29.82,1.77,26.82,3.0,11.185682326621924,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,C,0.16,0.1,0.1,0.06,60.0,-60.0
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,D,2.44,0.22,2.11,0.33000000000000007,15.639810426540288,-15.639810426540288
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,A + B,97.4,0.25,97.79,-0.39000000000000057,-0.39881378464055683,-0.39881378464055683
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,RMSE,44.46,1.39,42.08,2.3800000000000026,5.655893536121679,-5.655893536121679
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,MSE,1977.87,124.93,1771.85,206.01999999999998,11.62739509552163,-11.62739509552163
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,MAE,35.43,1.2,32.9,2.530000000000001,7.689969604863226,-7.689969604863226
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_1,MAPE,0.17,0.01,0.15,0.020000000000000018,13.333333333333346,-13.333333333333346
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,A,55.02,1.59,56.98,-1.9599999999999937,-3.4398034398034287,-3.4398034398034287
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,B,34.71,1.08,34.13,0.5799999999999983,1.699384705537645,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,D,10.27,1.21,8.89,1.379999999999999,15.523059617547794,-15.523059617547794
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,A + B,89.73,1.22,91.11,-1.3799999999999955,-1.5146526177148452,-1.5146526177148452
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,RMSE,74.3,2.97,72.34,1.9599999999999937,2.7094277025158884,-2.7094277025158884
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,MSE,5528.05,450.54,5246.21,281.84000000000015,5.372259211888204,-5.372259211888204
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,MAE,62.52,2.25,60.55,1.970000000000006,3.2535094962840723,-3.2535094962840723
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,TAR_2,MAPE,0.2,0.0,0.2,0.0,0.0,-0.0
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,ENTIRE,A,64.29,2.16,64.65,-0.35999999999999943,-0.5568445475638042,-0.5568445475638042
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,ENTIRE,B,31.0,1.33,30.95,0.05000000000000071,0.16155088852988922,
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,ENTIRE,C,0.33,0.12,0.36,-0.02999999999999997,-8.333333333333325,8.333333333333325
DIATREND,balanced_age_smote,age,smote,False,oversampling,guided,ENTIRE,D,4.34,0.83,3.98,0.3599999999999999,9.045226130653264,-9.045226130653264
